#'chr'	'start'	'end'	'CM_control_ATAC_S165169_REP1.mLb.clN.bigWig'	'CM_24h_ATAC_S165170_REP1.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP1.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP1.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP1.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP1.mLb.clN.bigWig'	'CM_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'CM_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'CM_24h_rep1_REP1.mLb.clN.bigWig'	'CM_24h_rep2_REP1.mLb.clN.bigWig'	'CM_48h_rep1_REP1.mLb.clN.bigWig'	'CM_48h_rep2_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'SH_24h_rep1_REP1.mLb.clN.bigWig'	'SH_24h_rep2_REP1.mLb.clN.bigWig'	'SH_48h_rep1_REP1.mLb.clN.bigWig'	'SH_48h_rep2_REP1.mLb.clN.bigWig'
6	158008197	158058551	0.24291907351671288	0.2904297758431313	0.19761001580652474	0.2503571934617469	0.21294194077556344	0.22450832712122137	0.434256596245782	0.2309654925025026	0.3911823992581525	0.2664757058956919	0.5999089706220092	0.24193690386847053	0.28536898086319407	0.2708692478271641	0.2155658560230335	0.2272829711979011	0.20407346185479985	0.3015917202354526
19	13839657	13866051	0.6529387821273981	0.829530729639398	0.4430165739568806	0.7105490057906674	0.6430893863689564	0.7999654863096046	0.7909228949374073	0.5419512146010945	0.7181638360055526	0.6013204844593667	0.9092909006297134	0.5298538404627954	0.6707259547749257	0.550887484625162	0.48266215618155894	0.5436971497536595	0.4896211736662973	0.7514468259056625
19	17078947	17138251	0.25515940751687993	0.23023961028678883	0.1965762752279521	0.19559804228865751	0.21566408973076384	0.17199271669260546	0.30620973090122844	0.17788040282326606	0.22470367772582758	0.22806113298383945	0.3859916562301866	0.18966210190107577	0.19970320234099675	0.19237312441600252	0.14022200409607	0.15559415958370482	0.1693516652119099	0.26396496929721625
19	47094147	47123101	0.3314869696872744	0.34847446317151276	0.27356830976531854	0.24802605036311534	0.20124818316983983	0.29314592124418964	0.3389277907054498	0.1931743522842638	0.2601999092301089	0.2265730365896316	0.2998755389180654	0.21745859094228698	0.216688418787629	0.2191127814057736	0.18140357066256468	0.21896541858211505	0.18107754375579785	0.31417038168474803
10	4765947	4781801	0.20335196075738926	0.2615419165626749	0.18838345968973788	0.17247157158858406	0.15655107682955366	0.17995572953039415	0.3274989599361677	0.17181323253906686	0.22791329920242004	0.21826633543234744	0.3698187030852082	0.23790881356609775	0.13136302004358247	0.09527690684349747	0.12471111970826478	0.10619267621888945	0.12120722451626113	0.14847002756748512
10	17198947	17218401	0.25682251512129745	0.30106306943264766	0.18183397393397932	0.28283770432764926	0.24029370598432956	0.2545067533152446	0.33825759163626384	0.21817239468181174	0.2583935703150284	0.2335392755837413	0.36438067664379	0.19993546769909495	0.25680022532147223	0.2379913242402533	0.20436158196942725	0.2149678227946718	0.22186801430292274	0.2739854724912718
10	28539747	28607351	0.05783903019746671	0.07604950788700822	0.06239837436767897	0.07236198227736158	0.1023550981609677	0.07288992027955213	0.05263331458853884	0.04508513090803004	0.04273875193497179	0.046330862321143744	0.08487691660585366	0.04330843586950016	0.05071540549458671	0.0496145292500492	0.05532733211336367	0.04846381127696788	0.04622041075384952	0.08049341497991835
10	32938556	32963651	0.23833679364144866	0.30781939033290845	0.21513740330167566	0.29247695673345425	0.27985083420115836	0.26501684983783413	0.20445881993460832	0.1884886692648126	0.19489126834870443	0.1732352854329826	0.27885811185373827	0.1727978670323522	0.17092832457118906	0.1594183691805546	0.13979807132851318	0.17873368944444223	0.14252519117609416	0.1956130067414644
10	33210847	33241751	0.1433067633247791	0.15244765327258417	0.12006195491079093	0.1371119311629502	0.11397642736018379	0.11432267511914986	0.1868349398085887	0.11233239554881427	0.13930935683861212	0.13380158564829003	0.22008312014485976	0.09743619023953416	0.10353372462960493	0.08876045229621322	0.08686933290484393	0.06753228638680431	0.07320157138442572	0.10584240512049946
10	52516047	52542901	0.1402994134376381	0.23454398063189977	0.12931999448936995	0.10279991610084349	0.09622540236814815	0.10865445414565271	0.162044411146846	0.09273194782240539	0.10691352498574902	0.109886012178297	0.14126366095875448	0.08063879750374282	0.10782272501393282	0.11128703859624299	0.07068435240214646	0.063207150818344	0.06998202825434512	0.11264573376948694
10	62224097	62264501	0.12852494383587643	0.14464687445816768	0.08396358199834426	0.09521031023291726	0.09609267702517031	0.09031328416436411	0.21840061567764998	0.10754078560293469	0.1099432415680276	0.10393015407879536	0.18814186782367684	0.10838434264563226	0.0954461809027291	0.07494149407345592	0.07031852758892851	0.07688162796411993	0.08100354946191644	0.10563080916126835
10	71835247	71861901	0.32268793297303516	0.4520390877680388	0.2915242671361708	0.32707368335700127	0.22845701511960814	0.2692152767474463	0.5263828312892569	0.3701091529117493	0.3892330122844274	0.27377103886722953	0.5895948476533572	0.27644337681880954	0.25988641331189644	0.2730717985820536	0.2225487755516632	0.20478454240194308	0.24187483110743582	0.4001789726881339
10	74049647	74090251	0.09696367154245474	0.10500318636380943	0.0789770220628807	0.08944030125492548	0.08001016059258524	0.08994011650281548	0.10338628348280099	0.06702041201917608	0.07510986321444427	0.0692255852104504	0.15563850222346196	0.056854176267956594	0.09707251497507859	0.08276605355874037	0.07536399630442867	0.07150980866845812	0.07585113736014998	0.09157330709952834
10	77494247	77535201	0.28692519248725706	0.32765774484950577	0.20586812251418754	0.27270208001561597	0.18540469695315268	0.2248566395330681	0.4137107186429189	0.23500700658754844	0.2945192493585019	0.2624492509206696	0.43768942223784885	0.23093620314503893	0.30249866834187833	0.23736504987277807	0.21974963505593778	0.19247667609524982	0.21203217723463144	0.27082897442582515
10	90913547	90937551	0.4698291582748135	0.29591275584100624	0.21578422621441068	0.22271058999814025	0.15698910548723818	0.14979234212040557	0.50562726228873	0.2343700844082349	0.23260047730610686	0.2075145917673493	0.45925138495445667	0.18630715964020614	0.33478803975963745	0.2745567184027378	0.18293960042433585	0.1620642177978474	0.1622085792930158	0.22061953187956534
10	93435197	93479316	0.33579054036622014	0.3321456908253455	0.2595663782683602	0.3040629013127478	0.23406296856524678	0.2784084594685099	0.5894766534420643	0.30643438772813364	0.44525614101258076	0.4374850791116203	0.7534519817362674	0.31321818169117505	0.33977239549486715	0.30196573669800275	0.27727896073464503	0.21096789605562302	0.28522232978026296	0.3344730274300936
10	99945397	100006952	0.19161620604169885	0.17502526889290096	0.14676449993965632	0.1494285563425929	0.15361350925619038	0.16041780097571431	0.22780346194817358	0.1330570662485034	0.19136349270394618	0.19128494528427573	0.3411870323738443	0.1525548500138415	0.1503053660094632	0.13722451586646014	0.13184244967334774	0.12267316811549552	0.139917362004204	0.17830214808686842
10	126198347	126264901	0.15742685001658807	0.18103179533906866	0.11847585785954705	0.15165728477932733	0.16826320461487299	0.13607874855925448	0.2964613979521189	0.1613871320581548	0.2224477418155911	0.2230354013733102	0.3350808615623565	0.165378544317699	0.15711221360759045	0.13322694851412747	0.10467395284519056	0.08938654897771944	0.13008075394380283	0.18148410058472797
12	12816343	12845951	0.18452604467052508	0.18842860869386102	0.13203941383647458	0.16508715996232673	0.1304406013779106	0.10834977843936652	0.3083523956982752	0.1544887690301133	0.194816838226722	0.16538722291977023	0.41952685541885887	0.1624220926848513	0.17113151628500925	0.14559893774159968	0.08920869013455034	0.08902421650892951	0.10273373307678371	0.13797869087092682
12	29276997	29287551	0.15775035250689148	0.191623256375352	0.15191122368030255	0.19620342018775216	0.2023755112423816	0.23171608007887384	0.12352826209681506	0.1076446823548209	0.08933907732712253	0.11811849091988158	0.13001277208032358	0.10085140692746519	0.2194287386263532	0.21995616870344395	0.16220098616493517	0.1587097325756438	0.16405884721991112	0.30951596925236735
12	45223347	45314051	0.20018169462775015	0.2492519328553678	0.18607420484301096	0.20037453375263622	0.17331259586976497	0.16850075046478288	0.31099526770525066	0.16125554076397886	0.2229653852397801	0.17460187567425772	0.3904211999079204	0.1633633454337195	0.18346931171313574	0.17849758844664876	0.1411148173620213	0.13555837794057338	0.1383608453744322	0.19748550332111686
12	67651729	67681601	0.18461360523952866	0.2805655981530775	0.1620981836452312	0.2880324317899413	0.15870285464180908	0.21507859920117775	0.28396598275475854	0.20853695422779128	0.15784165448695073	0.16497893698007154	0.33424979594079274	0.21466372599852723	0.1726396668445317	0.13295822113070996	0.16905703850819853	0.15419884051362484	0.1721272213591174	0.18471116554614872
12	93775547	93788151	0.35598550052748584	0.3319979664904748	0.31702101943267375	0.19796335185774486	0.18381639519443665	0.19213897502020807	0.31637273897968327	0.17149876636661956	0.2434484228038104	0.17467022748615652	0.293563246652908	0.16924450713671166	0.16553658934553847	0.1601840629050708	0.15919306746565703	0.12337254637508477	0.13452380060081812	0.21574993499765632
12	121923247	121950951	0.15963229641390034	0.1616763915600765	0.10660455337650075	0.10458611861605538	0.10248067570593165	0.08323369206156668	0.1723341737766773	0.12151071551492829	0.15344726712115883	0.1563480053039495	0.17117355670267181	0.16134277608170186	0.09918001800629522	0.09360441171409907	0.06651110336690787	0.06951619053451079	0.06199047748312786	0.1074417654039099
12	122068297	122123151	0.18495906968155623	0.2527355735991521	0.20787179366949768	0.2585945515830589	0.1938559920348465	0.2379530581971041	0.1885767761015708	0.16931399060034705	0.1730606268415307	0.1520140207039171	0.2853629255559975	0.15702381354980258	0.1724762658081157	0.18551384172556984	0.14911251337129458	0.15531633586486285	0.1731351042992318	0.25434884386749357
9	12778010	12823051	0.15726499944136177	0.15987382972748412	0.14976113422308276	0.12789301900252148	0.14764474721267207	0.18930659672572428	0.23336217163188225	0.13335101557656592	0.13787500222527518	0.14792188449142488	0.2646029553018978	0.12409824783223959	0.11888875820752624	0.15899787412990343	0.14837415470139853	0.14508088543155115	0.10095039969373881	0.21599856641255571
9	33148547	33163301	0.28407151890842147	0.3408576174015769	0.2617434155995281	0.2798059810014048	0.2615571387997759	0.32348641499269465	0.37952829260194754	0.30329593454739767	0.360155769567966	0.30784801903021697	0.464101287381104	0.2928548116765793	0.33867071113510433	0.267101351482144	0.24374118449973806	0.2663027667660552	0.23622912604937965	0.3037239813329757
9	33305747	33338851	0.18737217451108892	0.15830822265000255	0.12854582921221813	0.17937019964859055	0.1424890439287865	0.15600787035332114	0.19588216039320927	0.1313076177808807	0.16125509992770162	0.14281492091576678	0.2915301877715687	0.11787201673772253	0.24138850790743901	0.19834682056122746	0.19458140867761356	0.14810316087870826	0.23203545617027693	0.2675792266241059
9	33820797	33878851	0.08336804318758459	0.12784591608339163	0.10191944286548354	0.09359288446455062	0.06531005526990584	0.05864149166003925	0.06550151590750647	0.0615043622810326	0.07285719252876112	0.05185981760589219	0.09560664181077175	0.06031333526628925	0.05746442753078594	0.06828010061253006	0.05015607609983633	0.048894320268585485	0.06598288955842756	0.0883976736802645
9	35510497	35534101	0.3435549021567335	0.22557009007551931	0.17140213718533118	0.20582799021517934	0.18144152785435547	0.22926086094206008	0.3734465543752334	0.19722163592243466	0.18382072187861473	0.15783965264835248	0.387867383069708	0.20045220610097594	0.2884605197217941	0.27494826521844656	0.16626085414084707	0.13593149457653037	0.18310795782725073	0.3273299063805371
9	36089347	36114801	0.23306434900030776	0.2776886494673671	0.18235171375501863	0.17910739523454758	0.14134937169615788	0.16702836531914214	0.38340954086227813	0.1719441747129557	0.26829525062495163	0.22233601577015488	0.48953667456259287	0.16520628329668144	0.2274728727845939	0.22775311971898704	0.17583924832109654	0.15672155224913026	0.17004121668514036	0.23233965726135705
9	37929397	37979101	0.2319251170539999	0.23321016246655532	0.1856664715792602	0.2579426385582091	0.19217316003570056	0.2039916664336305	0.32225174138455875	0.18881806267192375	0.23204765089588547	0.2054039918529264	0.33992412755925155	0.19058662828558787	0.2679542318291097	0.23463430880961436	0.16204102006109217	0.1689103147674761	0.1577692738381564	0.21085759419110933
9	38008247	38049251	0.29132258568405733	0.30440902992291374	0.2242857563549523	0.3416173444059516	0.25579138632408416	0.2926259306119936	0.4093212443312622	0.21618280206124632	0.3305544130517682	0.24185849275491916	0.5261711227547575	0.22196921939281686	0.2846445582708217	0.29091491993914087	0.21187636929094886	0.19702403481724404	0.2050363072174538	0.2967090997657277
9	112031947	112082301	0.3435906914713911	0.3219571724535111	0.21218914742931802	0.18787252735675727	0.14282128652585538	0.15853252083985295	0.5649473955054185	0.30056070369511134	0.30545495694572466	0.3240530169697148	0.5951117503178288	0.26958886488173217	0.17762314705990734	0.13968282347034708	0.1144564722313925	0.09227517495139388	0.1257193729548607	0.15068094594380002
9	123036640	123103201	0.14866319018880586	0.16290636926127058	0.12402355657802439	0.1120971944704933	0.10694952647673481	0.10030280501948902	0.1340989316121364	0.10455858406371847	0.0906782333497986	0.10797700200622717	0.18895585325346465	0.09745394136496777	0.11929297960920444	0.09709679385270766	0.0887967331070844	0.07780508082010841	0.07845225346789474	0.11460212374486733
9	129480397	129503501	0.4575177990012498	0.5417206165092383	0.39538525093104526	0.5804889781287889	0.35798648918658943	0.5147423560087321	0.4808407282009069	0.29816160113059825	0.39216796681994387	0.31445666548904067	0.5603801245965181	0.2749719992801695	0.47046878812631027	0.49008782018670605	0.4060824241110067	0.37814704885254274	0.3463484106912876	0.5372430892161046
1	15876747	15919451	0.10800082544868352	0.14596159546987017	0.09747891128383221	0.10602408710140346	0.10630343704168224	0.10812654336297478	0.1317054382702758	0.07842798786738442	0.1017729259735217	0.10194785400661595	0.19406896279152122	0.07149047956010804	0.0868342520226885	0.08545285761094264	0.09413198681286918	0.08659896244500441	0.08955480605582729	0.1408049245672213
1	36342397	36377001	0.21133505335360478	0.23965529002886488	0.156749081455512	0.37384706846181764	0.28241334779749216	0.32111921298773527	0.36981351512444954	0.23481775622011034	0.2920638615324823	0.2880615681159713	0.44787379971959557	0.21551803459179938	0.368766780816949	0.2651239240559746	0.2788780812788003	0.24465509947843853	0.28591209261488026	0.3701360295602717
1	39102947	39272851	0.12090083034982299	0.1293144798103992	0.10907541162753409	0.18391589700254518	0.16670073164364674	0.16245018703986433	0.16840571532843654	0.0919958901354403	0.12922797910226558	0.10112758667918993	0.2472418850339874	0.09524070464438125	0.1578858203340138	0.15454645465670488	0.12072890910292483	0.11554261617992496	0.1282778863135557	0.18377923372840857
1	39375747	39427701	0.16867127372854615	0.18334491493191235	0.12856380861156458	0.24243115460362444	0.24318694881334282	0.20333214170042377	0.19651626098280622	0.13623540821355992	0.1670515933748323	0.160855299633658	0.27975764987199153	0.1400189929640426	0.2105278763339927	0.19245503068058853	0.14947175015835001	0.15489512890126647	0.17616849203436996	0.21251633918079813
1	51619871	51673751	0.14732136850233288	0.16142973820993775	0.09255517924443164	0.15080751039661267	0.13739640110339466	0.16943325980797136	0.20428244288001313	0.10387655147221704	0.1246845463789705	0.14766724715136684	0.22524439044040076	0.10787417199362685	0.16364069257858752	0.18209680910789225	0.15331727844343004	0.1524800626930701	0.17198789543736115	0.24665692429806785
1	85313097	85385301	0.11362374271044527	0.10886322705907689	0.08641945861461091	0.15254075103435935	0.14213152766838985	0.11822771111902623	0.15835927237334985	0.09882507532846911	0.10060604515577858	0.10844886208392648	0.19601366353251423	0.08684527220745629	0.17931648553701934	0.13865842966294978	0.10450555580510788	0.09454095295940658	0.09806201670405176	0.11760394152335785
1	85427447	85462205	0.07261249859718319	0.10260521593912372	0.05885871740112628	0.1342786063140477	0.18242151383677008	0.1779721525746015	0.052352253056998636	0.059579276843334826	0.051029667098962506	0.050068862628266264	0.08957970196338293	0.04880805657755795	0.07313609835883249	0.08863354163244451	0.08460869652408429	0.0571935932712524	0.0680612123379545	0.13411130795016574
1	85548747	85585701	0.23915587202528915	0.28621856767421616	0.20176093748718946	0.5135940755915405	0.5536730397954872	0.4367440865589395	0.3438704090515372	0.1949717741787148	0.2463648510045546	0.2083204660148963	0.4236463178481088	0.20187448901549312	0.3246805088384387	0.38131305262758297	0.2260233565126032	0.2937198933535079	0.26603499784193885	0.37806918671104506
1	115298747	115335151	0.17114060768325426	0.15254006567894576	0.1369435457527307	0.13757325289975855	0.12323793536698445	0.13894548555339856	0.217339448028195	0.12445298989654607	0.12319726156973061	0.1399172824003015	0.20740475812365952	0.11625520987905646	0.14759474270321932	0.1348726390878907	0.10634577991069329	0.1083701650896002	0.1231562230543591	0.17409165355937023
1	156086247	156141351	0.4692467831689825	0.5651754732763755	0.4074439438593066	0.678706672501258	0.5256071267484261	0.6334555894866042	0.6851569697458297	0.39181846912988	0.5708274742117991	0.4583007628464505	0.8377471938370747	0.41654103279572674	0.7567570015803832	0.7018552873198071	0.6308543030290288	0.5853260284531452	0.5807111344790729	0.784426839135252
1	157996270	158050551	0.19391686599788205	0.2628225205315052	0.2228734442051196	0.26175613938753756	0.21974398526560773	0.24395601684306337	0.27281780637435415	0.15865700998237248	0.2341545601323004	0.20501346784390959	0.3310627999608424	0.16990267926234004	0.19388784249209187	0.20470977379099492	0.15339017160324636	0.15999397963939643	0.16169850861768204	0.22059904079369616
1	162653747	162723901	0.10761826937875903	0.149393027628722	0.1016362030036137	0.14633245689272353	0.13697641617789294	0.1345861686101848	0.16698550994785524	0.11390745179581235	0.13875811541979216	0.12531500504596635	0.23942778307077286	0.11672808455001245	0.1485108477553226	0.13870900751294463	0.12633317628944002	0.12390655421775326	0.12258182037613169	0.1779818603652812
1	163033097	163057701	0.2250706881775072	0.3365287535212206	0.2355693875837591	0.3122004511695697	0.3496821978641569	0.32952116967089246	0.3713882492813657	0.17526442149208102	0.24761499117919464	0.19926293196149653	0.4450541710080156	0.21830974223786137	0.42043382731866735	0.4820273361710145	0.35984186161413145	0.3967587726913879	0.4131311114184581	0.49063774340528993
1	181092697	181117901	0.415527868159801	0.49079163701281053	0.34396098406768594	0.4080895749509927	0.46441170780214797	0.3945782265203056	0.3504764113667357	0.25678050723999324	0.27176636228099943	0.25098843101404217	0.3630753571866248	0.27120385739942465	0.2944863405939247	0.2998608841510312	0.24396591677260565	0.2451615369808398	0.22689365867242164	0.28321836100715553
1	183026457	183071551	0.15984568207524946	0.17762750377788283	0.2132761660956985	0.2088911762688797	0.21427081000073178	0.1374655682317521	0.18457080516311117	0.10456168835592321	0.1786159132274515	0.1278136699652699	0.2674370375765903	0.10398002865956348	0.0783269258234643	0.06686171180205319	0.09380190030297049	0.07350564972408946	0.058439001142806334	0.07971723723179426
1	198254597	198295951	0.0826265463738297	0.09307080482450247	0.08381490842266424	0.11705850526058136	0.12196433066844901	0.09343220135247417	0.09423920722443693	0.07664101571834228	0.06953016997392183	0.07681593840535163	0.1441274629656824	0.06968477047765588	0.13302741455403702	0.11415576492675293	0.09804450265742079	0.09223301968966108	0.09524777964040283	0.12330131046545871
1	203506147	203560001	0.2293085474537656	0.3005437524318791	0.17556746352908867	0.27167105765808003	0.20093909220134373	0.22637564362893067	0.3609115008432387	0.19612037038953534	0.3443467897227249	0.3286771509487432	0.5729447583723256	0.2795319832589468	0.26362266815415797	0.2626431070708158	0.1965983428306907	0.17777237065760046	0.18152585463697588	0.2602477245602513
1	203663097	203697401	0.1337108566350316	0.16674774831816402	0.11809211553745154	0.1934330177198931	0.1548988250249619	0.20811202468724913	0.33196119889832665	0.18003273043765755	0.26639110041499087	0.21179370527952676	0.3788044453199916	0.17889814916243502	0.2427396813181643	0.2166390906301185	0.2239483296519054	0.22373168867216475	0.2399855257178477	0.3411676127839831
1	204408247	204440051	0.30445309494758027	0.38363454933887037	0.2949484400780369	0.29279947440821785	0.2667822244294451	0.2872855731196005	0.4086905646769526	0.26916384029243634	0.31846344189304604	0.30771855265210313	0.6104952747383495	0.27733217230036117	0.3647678805216495	0.3076456415495456	0.2921023985864567	0.2611448783624551	0.2622459053646436	0.28734243114484725
1	218449847	218501301	0.24881101136753186	0.21543693275623463	0.15610731426114846	0.12786163676151546	0.12057055403164625	0.11104110308853589	0.3848625887275717	0.1710745442058822	0.2536386931299455	0.17336883367961467	0.41401335378644044	0.17580973914969092	0.17552976425175978	0.14097663864527912	0.12603322546279344	0.10050068002703201	0.11375862833333374	0.17982617039267468
1	223704647	223734151	0.328068533308958	0.38878701419720957	0.2878254267624296	0.4069998472709137	0.4120034085978299	0.3946875105081632	0.4866849379282116	0.3259931827520811	0.41440642731666266	0.40260447525928866	0.5252739702668415	0.3291901288182751	0.33272867485727725	0.30229914328657315	0.26769675959654876	0.26369402181651774	0.23740927461834965	0.3598477176413872
1	223747397	223789651	0.11143463578600762	0.12013413274392976	0.08399831618653358	0.14537298968019893	0.1397865362509433	0.14306042232555988	0.17729943050364633	0.09508056397685732	0.143548325045158	0.1077439402584613	0.22723481134258558	0.0873992509526104	0.12162093611741076	0.11801734740224482	0.0904307539770821	0.08399288692114089	0.0832012874835254	0.12214014895489694
1	234956997	235001201	0.26377650428916527	0.2817465374829968	0.23148167966081934	0.24832379509936853	0.18652217364257437	0.25470511159127884	0.4191025944360785	0.2242397999789646	0.3428334269184452	0.2918740256242105	0.5769841947050531	0.24762034670981578	0.24759901560866018	0.25458668938537354	0.22429265309436985	0.1907585616863402	0.25425139583388695	0.30187660756521645
1	243246597	243291601	0.33444884186023605	0.43153465807743047	0.29016727950975596	0.2896343997437175	0.30628991774904935	0.3215870689032097	0.375570518861717	0.22651244940108597	0.2898899534026349	0.2699999219439925	0.42989378913178744	0.23521800671344198	0.27342624364010104	0.2804024197462473	0.23505334926463434	0.21403661767487017	0.2516259083989544	0.44380768124046976
11	8704047	8734001	0.26890157797262587	0.35422981037219475	0.24677235971482367	0.24633538347072836	0.20155829597783148	0.22319621982784937	0.34029701907499926	0.24196314147375006	0.27147139314255464	0.2637683165622229	0.5114620506042322	0.23714016698972956	0.22643323181465433	0.20145328266809134	0.1817945314615924	0.16313993938838686	0.17873368653468535	0.21664418994083606
11	9564747	9593851	0.40877231877721487	0.5329763797898487	0.35964528638982407	0.32191916988619973	0.3112792227351028	0.34388035922600263	0.43992683214017614	0.32342527056880194	0.37858089387008836	0.3407716837753238	0.589508068339197	0.29822445917495455	0.29189200299381407	0.282106483019094	0.2691449548497284	0.28247764837038597	0.2817194414344612	0.3824687974043783
11	12156847	12238251	0.2709892171307313	0.2751659364045104	0.19045575679111632	0.19505429745039754	0.1536540888801146	0.1591969420524047	0.4253116936636584	0.196190157671151	0.2938821641784718	0.2416028544744828	0.505110595122728	0.21003506014371762	0.22613166993635067	0.19227426621984506	0.16530336376044327	0.1179593152681096	0.14417535205985121	0.2048463506734762
11	57764759	57800701	0.2761438356189888	0.2683104541982435	0.20447815466414623	0.2063863464711503	0.22232833278509262	0.1943264129225447	0.3015758451280488	0.15580626469283346	0.21198544000781827	0.15269559704852934	0.3830484907210169	0.1524386150556402	0.17260045712747252	0.17829212899357874	0.1248163890270252	0.14884960380402676	0.16338087154638664	0.2590626276867371
11	65471697	65503201	0.7396684456906332	0.950396540958908	0.6670233543199396	0.7901023887704033	0.5199611673883456	0.7580785596158459	0.9865547925824663	0.5355016086824258	0.8161154071490496	0.6336465158534695	1.1432197614883453	0.5787071359820269	0.6641210758825441	0.7267734205870959	0.5178966804003184	0.5993919785445406	0.46918253585904535	0.9153350977485191
11	66066197	66134001	0.20397006794995565	0.26483145083037685	0.19698162568591585	0.22270253089408898	0.18872048546524534	0.2241378871990216	0.21329671866663547	0.12465482119976119	0.1442677023198398	0.13944997990584962	0.22323799293258062	0.12307635860595746	0.1886368146059579	0.19221703913465715	0.16297648183016328	0.16669744777659615	0.15930096142629757	0.23062288988885257
11	74121747	74163301	0.1306624885685801	0.1551999121818657	0.11105645877921362	0.15613186416518665	0.1206357437636003	0.12777128610171654	0.17565297549463238	0.07353022372664668	0.09975005368127055	0.07216053959324902	0.2032699874846937	0.09163216591673162	0.16745910061106764	0.1368687895190413	0.11433805661781195	0.09594482237629648	0.12321534879830347	0.19225579534870305
11	86717847	86763301	0.29287453668764346	0.23828381539358948	0.1893552865558299	0.18362067926266054	0.15866529398707047	0.130992291083184	0.3098379140132464	0.2321409280572041	0.24193710331458906	0.2609805715904413	0.40436241556338764	0.21676572106832737	0.21572375311771824	0.19315585504064225	0.1626076222833794	0.12433996178237403	0.1611576813190161	0.20591306011047675
11	96045247	96167601	0.14619517261793985	0.16308115625499808	0.13457115596046332	0.14218522670928627	0.1558437003479959	0.13557327907610067	0.1768956390170011	0.1290159950783315	0.11343546300686484	0.12213876164176315	0.19217108177223788	0.13070170549467544	0.15964996919422464	0.1388893992149265	0.12962181282242738	0.10519047189040108	0.12249935920597994	0.14670653421816196
11	96186547	96338436	0.17045615663193386	0.19374663084844182	0.13798130082700868	0.16572817754034852	0.1763149333247808	0.164595528929311	0.21365397462740507	0.11833954555553608	0.16001678609057388	0.129628679665195	0.3096350912691933	0.11830078907780178	0.18490874501804852	0.16649545089580392	0.15479192632017483	0.1394743713739709	0.14914450299075596	0.20804655152031565
11	111530747	111564401	0.39466558327418755	0.4741576953459263	0.32510468998882747	0.3489669800102812	0.2997631230781338	0.3332995842796778	0.334529126736081	0.23204502069073818	0.20738002049400775	0.2477656989867094	0.3564870074548805	0.2484005279670062	0.32868725084107603	0.3122900840892374	0.2605095553698971	0.2519662181333	0.2865103226618439	0.3584058798800035
11	120329347	120348301	0.2884749596850783	0.39006625957934005	0.28656227085244185	0.3383607370750373	0.3404378795763294	0.33912563296657255	0.28976728893500386	0.23866447224458393	0.25221772494170835	0.21974070185835262	0.4176932569563522	0.24425733639817804	0.25822503723174345	0.23207100140876794	0.20601521465191233	0.22615986342786493	0.18110140129521635	0.28550627990313876
11	122156497	122199001	0.11209625898146919	0.14669183480484485	0.0937042268216645	0.11141972096294435	0.10703046187565768	0.10649511806928184	0.1934789592297475	0.12926740503048473	0.1290365154133199	0.13896844463530142	0.20418165006211003	0.12436315469559922	0.11556436969954889	0.10506643486923839	0.11951324604244204	0.08747627064893361	0.08960294330559915	0.13085666497819362
3	8442247	8465001	0.3911540941240917	0.2957799660338965	0.23272943476765343	0.20639015175736836	0.1758130161413136	0.1747862898059768	0.18414786915905887	0.18081967649552574	0.15430783807895304	0.17712379999423972	0.26557639852324555	0.15002027721955813	0.1797040890791996	0.15609487918478976	0.17779631362206014	0.14674917565560028	0.17407214749254268	0.22625942688517736
3	8504804	8566501	0.19853414743406989	0.1884566990005244	0.14343224190602738	0.13864877312064758	0.17530682423577176	0.13374371386085135	0.11869574804494913	0.09418056233310293	0.08527640561986471	0.07288827223243173	0.1579011533174845	0.08234949757327169	0.09831342449784143	0.09828075614656845	0.09984484441078863	0.07372389020420268	0.08246532885792902	0.10793209233875141
3	8928147	8957701	0.1403529795562754	0.1367612171907906	0.10110754245990743	0.11754483927875378	0.13922505294290569	0.10471691861765882	0.19022992524204704	0.09833407207854208	0.1192718917556766	0.11034740505472909	0.24911261655187045	0.09771140646565599	0.08973945352936955	0.08931174802344069	0.07320823645064489	0.07199016905809928	0.07471460425437593	0.1110388838019363
3	15766847	15817451	0.14184222374095873	0.16088129623441846	0.14036197868883096	0.142719197532038	0.17392821172018907	0.15702090010082062	0.14589102098757534	0.09511544209857535	0.12141344617386096	0.10442418195139842	0.18973328970393907	0.09297705168710484	0.09701903818384817	0.08472626937807663	0.08765665785799982	0.07047578238668209	0.07950598131298753	0.11913751727418515
3	57998447	58082501	0.1869758209823818	0.2068827563335593	0.15450950570079838	0.22103386347810003	0.15737217747328106	0.19496040774156798	0.21355979617979892	0.1377009881756441	0.17388893490930465	0.13739896906819776	0.3131335842491487	0.12179898748542538	0.18618044166543213	0.1793977049175946	0.17465898836204038	0.1713177640743233	0.13733774274673186	0.2595754858446284
