#'chr'	'start'	'end'	'CM_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'CM_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'CM_24h_rep1_REP1.mLb.clN.bigWig'	'CM_24h_rep2_REP1.mLb.clN.bigWig'	'CM_48h_rep1_REP1.mLb.clN.bigWig'	'CM_48h_rep2_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'SH_24h_rep1_REP1.mLb.clN.bigWig'	'SH_24h_rep2_REP1.mLb.clN.bigWig'	'SH_48h_rep1_REP1.mLb.clN.bigWig'	'SH_48h_rep2_REP1.mLb.clN.bigWig'
5	147471147	147506901	0.25620000320437575	0.17504476687531992	0.19514501438899343	0.17266132733524758	0.3216226394988641	0.16972695762448525	0.1875417097431599	0.16794041265067242	0.16197215587140265	0.16666860570890088	0.194256727207471	0.3091809025361417
5	151660847	151701051	0.39636993139754806	0.24556290146927115	0.328415830276999	0.2675869735313227	0.525130811749641	0.2506940508096408	0.28522234782093797	0.2489211878782039	0.22472934603316938	0.22049506940036961	0.20513684183850728	0.3420416100903871
5	169586631	169604651	0.10469570928249086	0.06798964305012788	0.10919029409680482	0.06748868448267378	0.15371898375171766	0.08539414318149109	0.14064099370661196	0.1129910908100278	0.10061410047673482	0.0907898319566294	0.11738559584544903	0.15316331971595543
2	36339747	36515551	0.1771405326191305	0.12765599823927296	0.1390108182416556	0.132737212033768	0.21087698840737837	0.12355362882749624	0.19926133571504898	0.17084752329957542	0.1567469024078684	0.14067299339384118	0.14128660966919498	0.18770647883014732
2	55096397	55115801	0.29027088195841266	0.17478270444596275	0.23092964341457184	0.19145327680310512	0.4071645045189064	0.1898608138628376	0.19091603209142932	0.15335249550159719	0.1352432519115567	0.14639047531345345	0.15669735018297254	0.1791288023944937
2	62710647	62744101	0.14441160769622863	0.044894786979159246	0.03911178196789887	0.09683078914014974	0.25472324592919854	0.0429261313915995	0.07326931215254516	0.05183041968194661	0.1611681763464101	0.1364862853036291	0.11952114851082599	0.30402115756299325
2	68028247	68060026	0.1212886657588841	0.11835032233996728	0.08633122098622567	0.11580454787702912	0.19278707292274988	0.10669116824086027	0.13962336178015938	0.1261940745642104	0.10885636846635828	0.11730824946231459	0.11414591257319702	0.14912847848467745
2	69116247	69192151	0.33211271593038116	0.14827972311427012	0.25598245139520526	0.15921022079552538	0.45246219717895875	0.15990850013468427	0.12435448710198002	0.11245335935873785	0.1119074398939026	0.0955720558538659	0.10721106315833567	0.1427160486683869
2	117936997	117987701	0.15377670085428238	0.1438212116000755	0.13436498034242672	0.18006692056187998	0.22557968877149537	0.15242537997281028	0.1452744223714326	0.13756711066913224	0.1278110592903315	0.1269904467093778	0.11921058812357736	0.17330082576319844
2	160204847	160243551	0.5384908199056773	0.26762699032709664	0.3704231315856061	0.37406154223604515	0.6970071456487087	0.31535262223979565	0.28876875202420166	0.2273002985448652	0.19628358129484388	0.17972222643545183	0.2327431535331724	0.26328822264773194
2	160313747	160455451	0.10668916253712152	0.07985755025566874	0.07893301910734069	0.07587311439732922	0.14873696082995036	0.07232976764093378	0.09460831647649823	0.08828689790432587	0.08686331778658878	0.08060370870963901	0.0784550686629092	0.10707217424096448
2	177215997	177261130	0.1580594325557847	0.14689970267434538	0.18606641213821462	0.1493372593476806	0.2487198338568887	0.1108440043403359	0.13894931354254697	0.11350313446911045	0.13201898158607456	0.11488176717542806	0.10258795028185687	0.23232075084363923
2	189080997	189129951	0.09409074573705047	0.07279535221724337	0.08494971636732077	0.08621292732595746	0.12013522846917377	0.09282527903544043	0.09803543100590284	0.08430406829273283	0.07402925920760715	0.07837593629253937	0.06998304280786212	0.11545441923377407
2	189247497	189288951	0.19926852058052108	0.11634392463275967	0.11616864233150953	0.12408179189872676	0.28110470194737	0.1177997838154911	0.1722462808194541	0.13607204157621983	0.13432767926701722	0.1092292380291681	0.09937217506904039	0.1205548515763147
2	189366697	189413251	0.16013443077444892	0.09594479440102122	0.1041618376973708	0.13602819075424072	0.18023129633996907	0.10187994532552598	0.10934058151024868	0.12030777261547473	0.09586925568425077	0.08362790666235927	0.10594236564801003	0.14090762576519444
2	207219797	207260201	0.5005462103669437	0.27787937058193113	0.2886122854742677	0.28971603022534764	0.4164501507687407	0.23031434107002932	0.2058369735760732	0.1725616756611071	0.16169651772916166	0.10716915134396263	0.12480133389357502	0.19513368298686112
2	223034497	223094701	0.3339257306658646	0.18629296379068347	0.21947621503514858	0.19116172383702829	0.3661669851532269	0.16098792405807447	0.18393470351850197	0.17409164680186967	0.14240634674108885	0.1375700006919526	0.14019755046166762	0.24190549391727584
2	233402847	233443401	0.248617871885063	0.16132343474407856	0.15809450897050661	0.17362685919334442	0.3495654870601904	0.1503121440251115	0.19701555884473695	0.18256598465773205	0.1332313625106822	0.14860107987910504	0.12743368099921373	0.1827091213281781
17	40298047	40352151	0.5500757622400853	0.35885597823228016	0.4777538063481484	0.39816434117474236	0.5712278761104841	0.38572852392390905	0.5797459766686351	0.5765024061202605	0.4924290969435264	0.4649001762478431	0.4661116600397856	0.6743033232261186
17	45287497	45322051	0.5460770270362469	0.33257452400964843	0.48944617450180894	0.4610055011691531	0.5388232833118556	0.4382513935651386	0.3815422165305502	0.30388802803548753	0.277161382009391	0.25948040859976773	0.27435607568203446	0.39897903448614036
17	59745197	59860001	0.6444135861939386	0.341106039979095	0.44965262096192954	0.3804382047171085	1.0076878122555937	0.36184558337755457	0.22928006896678627	0.28305273435183864	0.1807519376648046	0.20672959808897792	0.20521160407971298	0.31807909799538103
22	24132747	24175251	0.2336278429119473	0.1462116655807813	0.19209506965229317	0.17903728036480876	0.27575039726974215	0.15315004401059373	0.17194486315310725	0.18654054980400825	0.1621282556659785	0.16355224885242797	0.1432592677618917	0.2067877305944815
22	24283397	24334101	0.117376533961052	0.07647737332139123	0.08072266274398106	0.084057530960473	0.13100981457254685	0.08269300498604623	0.1279307013480157	0.11048962573098768	0.10436400633559645	0.1022929966445523	0.11614055510954037	0.18662604756637344
22	31217497	31253901	0.3077877326944104	0.17884512824910034	0.23359611369350877	0.23104657893478556	0.4244964132203874	0.1999988772413307	0.23919868886209752	0.21614499511385443	0.22152164160837368	0.18603163357993377	0.176218015669855	0.2649762778591323
22	36307297	36398351	0.4160135762550303	0.22977324802364424	0.37467523739547254	0.25014895280113003	0.46719297914640345	0.24579663907877203	0.2504823016439563	0.24772620908397663	0.1661317104426884	0.1675359464066844	0.1751317323574462	0.27005470754920485
22	40484997	40529101	0.2875093621870768	0.1467831052633532	0.19009628107816176	0.16561613457410646	0.30657440404603564	0.13227881408381134	0.1056501391938664	0.11492066289680665	0.07835593568535323	0.07175195851253942	0.07239067633328251	0.10104182949181237
22	41828897	41887951	0.1558773133267209	0.10893787667533446	0.12548924701490757	0.12507628812662788	0.1717428545158425	0.10450331842173588	0.07700799607075098	0.0771946069751241	0.07651031908005045	0.08133853581392897	0.0927112954271113	0.11959657934048044
22	42956547	43011451	0.26560593553639816	0.17966819353573069	0.2218880061482146	0.1743084869791037	0.3344755730250203	0.16471096218617198	0.11540892249418813	0.0888496665187878	0.08367399381631938	0.075251396690939	0.07610358788102037	0.13624155810155072
22	46057142	46082995	0.5561543402546644	0.43991108233189136	0.5051343560672941	0.4438053032700597	0.6706285241157643	0.42389140188881586	0.46363759131111204	0.5027395115781905	0.3571557392316291	0.4631466327248331	0.3423450750317383	0.533130486282366
1	15876747	15919451	0.1317054382702758	0.07842798786738442	0.1017729259735217	0.10194785400661595	0.19406896279152122	0.07149047956010804	0.0868342520226885	0.08545285761094264	0.09413198681286918	0.08659896244500441	0.08955480605582729	0.1408049245672213
1	36342397	36377001	0.36981351512444954	0.23481775622011034	0.2920638615324823	0.2880615681159713	0.44787379971959557	0.21551803459179938	0.368766780816949	0.2651239240559746	0.2788780812788003	0.24465509947843853	0.28591209261488026	0.3701360295602717
1	39102947	39272851	0.16840571532843654	0.0919958901354403	0.12922797910226558	0.10112758667918993	0.2472418850339874	0.09524070464438125	0.1578858203340138	0.15454645465670488	0.12072890910292483	0.11554261617992496	0.1282778863135557	0.18377923372840857
1	39375747	39427701	0.19651626098280622	0.13623540821355992	0.1670515933748323	0.160855299633658	0.27975764987199153	0.1400189929640426	0.2105278763339927	0.19245503068058853	0.14947175015835001	0.15489512890126647	0.17616849203436996	0.21251633918079813
1	51619871	51673751	0.20428244288001313	0.10387655147221704	0.1246845463789705	0.14766724715136684	0.22524439044040076	0.10787417199362685	0.16364069257858752	0.18209680910789225	0.15331727844343004	0.1524800626930701	0.17198789543736115	0.24665692429806785
1	85313097	85385301	0.15835927237334985	0.09882507532846911	0.10060604515577858	0.10844886208392648	0.19601366353251423	0.08684527220745629	0.17931648553701934	0.13865842966294978	0.10450555580510788	0.09454095295940658	0.09806201670405176	0.11760394152335785
1	85427447	85462205	0.052352253056998636	0.059579276843334826	0.051029667098962506	0.050068862628266264	0.08957970196338293	0.04880805657755795	0.07313609835883249	0.08863354163244451	0.08460869652408429	0.0571935932712524	0.0680612123379545	0.13411130795016574
1	85548747	85585701	0.3438704090515372	0.1949717741787148	0.2463648510045546	0.2083204660148963	0.4236463178481088	0.20187448901549312	0.3246805088384387	0.38131305262758297	0.2260233565126032	0.2937198933535079	0.26603499784193885	0.37806918671104506
1	115298747	115335151	0.217339448028195	0.12445298989654607	0.12319726156973061	0.1399172824003015	0.20740475812365952	0.11625520987905646	0.14759474270321932	0.1348726390878907	0.10634577991069329	0.1083701650896002	0.1231562230543591	0.17409165355937023
1	156086247	156141351	0.6851569697458297	0.39181846912988	0.5708274742117991	0.4583007628464505	0.8377471938370747	0.41654103279572674	0.7567570015803832	0.7018552873198071	0.6308543030290288	0.5853260284531452	0.5807111344790729	0.784426839135252
1	157996270	158050551	0.27281780637435415	0.15865700998237248	0.2341545601323004	0.20501346784390959	0.3310627999608424	0.16990267926234004	0.19388784249209187	0.20470977379099492	0.15339017160324636	0.15999397963939643	0.16169850861768204	0.22059904079369616
1	162653747	162723901	0.16698550994785524	0.11390745179581235	0.13875811541979216	0.12531500504596635	0.23942778307077286	0.11672808455001245	0.1485108477553226	0.13870900751294463	0.12633317628944002	0.12390655421775326	0.12258182037613169	0.1779818603652812
1	163033097	163057701	0.3713882492813657	0.17526442149208102	0.24761499117919464	0.19926293196149653	0.4450541710080156	0.21830974223786137	0.42043382731866735	0.4820273361710145	0.35984186161413145	0.3967587726913879	0.4131311114184581	0.49063774340528993
1	181092697	181117901	0.3504764113667357	0.25678050723999324	0.27176636228099943	0.25098843101404217	0.3630753571866248	0.27120385739942465	0.2944863405939247	0.2998608841510312	0.24396591677260565	0.2451615369808398	0.22689365867242164	0.28321836100715553
1	183026457	183071551	0.18457080516311117	0.10456168835592321	0.1786159132274515	0.1278136699652699	0.2674370375765903	0.10398002865956348	0.0783269258234643	0.06686171180205319	0.09380190030297049	0.07350564972408946	0.058439001142806334	0.07971723723179426
1	198254597	198295951	0.09423920722443693	0.07664101571834228	0.06953016997392183	0.07681593840535163	0.1441274629656824	0.06968477047765588	0.13302741455403702	0.11415576492675293	0.09804450265742079	0.09223301968966108	0.09524777964040283	0.12330131046545871
1	203506147	203560001	0.3609115008432387	0.19612037038953534	0.3443467897227249	0.3286771509487432	0.5729447583723256	0.2795319832589468	0.26362266815415797	0.2626431070708158	0.1965983428306907	0.17777237065760046	0.18152585463697588	0.2602477245602513
1	203663097	203697401	0.33196119889832665	0.18003273043765755	0.26639110041499087	0.21179370527952676	0.3788044453199916	0.17889814916243502	0.2427396813181643	0.2166390906301185	0.2239483296519054	0.22373168867216475	0.2399855257178477	0.3411676127839831
1	204408247	204440051	0.4086905646769526	0.26916384029243634	0.31846344189304604	0.30771855265210313	0.6104952747383495	0.27733217230036117	0.3647678805216495	0.3076456415495456	0.2921023985864567	0.2611448783624551	0.2622459053646436	0.28734243114484725
1	218449847	218501301	0.3848625887275717	0.1710745442058822	0.2536386931299455	0.17336883367961467	0.41401335378644044	0.17580973914969092	0.17552976425175978	0.14097663864527912	0.12603322546279344	0.10050068002703201	0.11375862833333374	0.17982617039267468
1	223704647	223734151	0.4866849379282116	0.3259931827520811	0.41440642731666266	0.40260447525928866	0.5252739702668415	0.3291901288182751	0.33272867485727725	0.30229914328657315	0.26769675959654876	0.26369402181651774	0.23740927461834965	0.3598477176413872
1	223747397	223789651	0.17729943050364633	0.09508056397685732	0.143548325045158	0.1077439402584613	0.22723481134258558	0.0873992509526104	0.12162093611741076	0.11801734740224482	0.0904307539770821	0.08399288692114089	0.0832012874835254	0.12214014895489694
1	234956997	235001201	0.4191025944360785	0.2242397999789646	0.3428334269184452	0.2918740256242105	0.5769841947050531	0.24762034670981578	0.24759901560866018	0.25458668938537354	0.22429265309436985	0.1907585616863402	0.25425139583388695	0.30187660756521645
1	243246597	243291601	0.375570518861717	0.22651244940108597	0.2898899534026349	0.2699999219439925	0.42989378913178744	0.23521800671344198	0.27342624364010104	0.2804024197462473	0.23505334926463434	0.21403661767487017	0.2516259083989544	0.44380768124046976
9	12778010	12823051	0.23336217163188225	0.13335101557656592	0.13787500222527518	0.14792188449142488	0.2646029553018978	0.12409824783223959	0.11888875820752624	0.15899787412990343	0.14837415470139853	0.14508088543155115	0.10095039969373881	0.21599856641255571
9	33148547	33163301	0.37952829260194754	0.30329593454739767	0.360155769567966	0.30784801903021697	0.464101287381104	0.2928548116765793	0.33867071113510433	0.267101351482144	0.24374118449973806	0.2663027667660552	0.23622912604937965	0.3037239813329757
9	33305747	33338851	0.19588216039320927	0.1313076177808807	0.16125509992770162	0.14281492091576678	0.2915301877715687	0.11787201673772253	0.24138850790743901	0.19834682056122746	0.19458140867761356	0.14810316087870826	0.23203545617027693	0.2675792266241059
9	33820797	33878851	0.06550151590750647	0.0615043622810326	0.07285719252876112	0.05185981760589219	0.09560664181077175	0.06031333526628925	0.05746442753078594	0.06828010061253006	0.05015607609983633	0.048894320268585485	0.06598288955842756	0.0883976736802645
9	35510497	35534101	0.3734465543752334	0.19722163592243466	0.18382072187861473	0.15783965264835248	0.387867383069708	0.20045220610097594	0.2884605197217941	0.27494826521844656	0.16626085414084707	0.13593149457653037	0.18310795782725073	0.3273299063805371
9	36089347	36114801	0.38340954086227813	0.1719441747129557	0.26829525062495163	0.22233601577015488	0.48953667456259287	0.16520628329668144	0.2274728727845939	0.22775311971898704	0.17583924832109654	0.15672155224913026	0.17004121668514036	0.23233965726135705
9	37929397	37979101	0.32225174138455875	0.18881806267192375	0.23204765089588547	0.2054039918529264	0.33992412755925155	0.19058662828558787	0.2679542318291097	0.23463430880961436	0.16204102006109217	0.1689103147674761	0.1577692738381564	0.21085759419110933
9	38008247	38049251	0.4093212443312622	0.21618280206124632	0.3305544130517682	0.24185849275491916	0.5261711227547575	0.22196921939281686	0.2846445582708217	0.29091491993914087	0.21187636929094886	0.19702403481724404	0.2050363072174538	0.2967090997657277
9	112031947	112082301	0.5649473955054185	0.30056070369511134	0.30545495694572466	0.3240530169697148	0.5951117503178288	0.26958886488173217	0.17762314705990734	0.13968282347034708	0.1144564722313925	0.09227517495139388	0.1257193729548607	0.15068094594380002
9	123036640	123103201	0.1340989316121364	0.10455858406371847	0.0906782333497986	0.10797700200622717	0.18895585325346465	0.09745394136496777	0.11929297960920444	0.09709679385270766	0.0887967331070844	0.07780508082010841	0.07845225346789474	0.11460212374486733
9	129480397	129503501	0.4808407282009069	0.29816160113059825	0.39216796681994387	0.31445666548904067	0.5603801245965181	0.2749719992801695	0.47046878812631027	0.49008782018670605	0.4060824241110067	0.37814704885254274	0.3463484106912876	0.5372430892161046
4	15676347	15693351	0.4631667470964307	0.2880843291515387	0.34504191273056656	0.3036942173349642	0.5179256888355994	0.25719159684731047	0.2774820930008213	0.3082451527596276	0.23338841940170726	0.22120645453053372	0.23639515093064634	0.4589427911941672
4	41142347	41206251	0.23839323901918225	0.11420340388383664	0.15722256548389515	0.15243341966542978	0.281984210479622	0.1399631424558835	0.12393086889316945	0.10206717801032998	0.1040630490130971	0.07498001284044081	0.08561883654236158	0.11084918777410703
4	48345947	48381151	0.20748811676851575	0.1297633442612537	0.08983938491326522	0.0982171069860739	0.2762641988377259	0.06291045992698095	0.10281406604755353	0.10319129726655554	0.11648766457326432	0.08248887499390418	0.06770633510494406	0.1441452892766664
4	69763710	69800501	0.0828411498249983	0.0596878372295389	0.04937917111418878	0.06458715245008496	0.12664206468905914	0.062471936251367904	0.17419290246938154	0.16330493457643735	0.13561051514721958	0.11570100674255965	0.1482397104283396	0.19692829458182826
4	76579597	76591951	0.28483564044157733	0.19869351120906353	0.18489788058528436	0.15386676363185692	0.25694160412178185	0.16214139466411853	0.2831175101807107	0.27641565577022265	0.22183208269038387	0.15725238758643117	0.18906631641628488	0.28166751243948857
4	76687447	76709901	0.1295534239923153	0.11390090111921203	0.12498067329956183	0.1176360203029628	0.18367483908899518	0.0996355791762389	0.13916650335010392	0.09791574987621368	0.09998593043005082	0.12764919717772163	0.10632162716127393	0.15262288384029352
4	76722897	76784501	0.2754891931538978	0.14965355850961995	0.20171436038093546	0.18065574016257527	0.38302065516144634	0.15259254858560328	0.10324999099155321	0.09384287009399078	0.07441608892595718	0.07143951121476957	0.07683098386537039	0.10437622309486473
4	76952711	77066251	0.22727231042063703	0.1451265507568089	0.16681039204356543	0.16529558263191305	0.28306314156796303	0.1316830974893512	0.08366624487553362	0.11049589841413317	0.08422373652303372	0.09379310908969013	0.06479912913236086	0.11085387495704246
4	79996597	80039451	0.1872368970042258	0.09635349301414378	0.1329254180604739	0.11429347528022825	0.2269969485812308	0.11427558132066637	0.06603050452805466	0.0652903039406437	0.07939037629506095	0.06650963245269749	0.0754738181162101	0.11120246553820783
4	113890697	113976721	0.1087452102009887	0.06984693685679523	0.08441687012745763	0.07052581676848974	0.12529893960172458	0.05826112936041164	0.09621183489020857	0.07253021052005096	0.07659483824735669	0.07414809177681195	0.07639851640755065	0.09984292997751669
4	114242047	114284101	0.20162712817581271	0.10669432324691742	0.11320001810868398	0.11325701588112526	0.2241995035508758	0.10862530350509719	0.14543854732139608	0.12762321858470382	0.11210203497937368	0.08198199231452054	0.11175450640075153	0.13614407378329188
4	122758547	122785001	0.2815881760145282	0.17277679826528491	0.1673071131674472	0.1871809093916979	0.31893750910583496	0.14752201646334764	0.12329676840635369	0.14117278531876626	0.09037852514341327	0.07592463219173544	0.07924548165678108	0.1639159094502059
4	122873447	122913301	0.0977527850405902	0.070025319776304	0.06927003827193011	0.07144817767475194	0.10019871498882175	0.07438925118274564	0.07547975496260684	0.0735646891430436	0.05471845663097438	0.04497357489407248	0.05073418866116548	0.060630696531471885
4	150203097	150260401	0.21691115520677062	0.10337663272182562	0.14415811649635046	0.11745292133253925	0.24108461647678375	0.11483667530220959	0.12119045909241327	0.12425760940979132	0.10343347371105041	0.10124214470796221	0.09366960763275248	0.11129251161886873
4	158802947	158826551	0.5427293180215026	0.27893774556692624	0.3854389367436762	0.3246658988921825	0.5565220981020977	0.2849564839137451	0.16646116567260918	0.17642935582165584	0.17119657524104007	0.14309640165886214	0.15489908902195784	0.2671938247176775
4	185340297	185363101	0.4366255251075789	0.19401044570348455	0.2734538208004079	0.2191668148331033	0.5695365824014286	0.2393299770033704	0.2441686881718123	0.2522888096265525	0.21217378282089444	0.18974613862844447	0.19245405561154447	0.4047804242085365
